Index,Rk,Player,Age,Date,League,Team,At,Opp,Result,GameNum,Week,Day,FantPt,PPR,DKPt,FDPt,Cmp,Att,YrdPass,TDPass,IntPass,AttRush,YdsRush,TDRush,Rec,YdsRec,TDRec,Fmb,FGM,FGA,XPM,XPA
68,64,Antwaan Randle El,23.029,9/15/2002,NFL,PIT,,OAK,L 17-30,2,2,Sun,3.3,5.3,5.3,4.3,0,0,0,0,0,1,10,0,2,23,0,0,,,,
69,65,Scotty Anderson,22.295,9/15/2002,NFL,DET,@,CAR,L 7-31,2,2,Sun,3.1,5.1,5.1,4.1,0,0,0,0,0,0,0,0,2,31,0,0,,,,
70,66,J.J. Stokes,29.344,9/15/2002,NFL,SFO,,DEN,L 14-24,2,2,Sun,2.8,6.8,6.8,4.8,0,0,0,0,0,0,0,0,4,28,0,0,,,,
71,67,Javon Walker,23.336,9/15/2002,NFL,GNB,@,NOR,L 20-35,2,2,Sun,2.7,3.7,3.7,3.2,0,0,0,0,0,0,0,0,1,27,0,0,,,,
72,68,Troy Walters,25.274,9/15/2002,NFL,IND,,MIA,L 13-21,2,2,Sun,2.5,4.5,4.5,3.5,0,0,0,0,0,0,0,0,2,25,0,0,,,,
73,69,Dez White,23.023,9/15/2002,NFL,CHI,@,ATL,W 14-13,2,2,Sun,2.5,3.5,3.5,3,0,0,0,0,0,1,21,0,1,4,0,0,,,,
74,70,Corey Bradford,26.281,9/15/2002,NFL,HOU,@,SDG,L 3-24,2,2,Sun,2.4,3.4,3.4,2.9,0,0,0,0,0,0,0,0,1,24,0,0,,,,
75,71,Ron Dixon,26.11,9/15/2002,NFL,NYG,@,STL,W 26-21,2,2,Sun,2.3,3.3,3.3,2.8,0,0,0,0,0,0,0,0,1,23,0,0,,,,
76,72,Qadry Ismail,31.311,9/15/2002,NFL,IND,,MIA,L 13-21,2,2,Sun,2.1,5.1,5.1,3.6,0,0,0,0,0,0,0,0,3,21,0,0,,,,
77,73,Kevin Swayne,27.241,9/15/2002,NFL,NYJ,,NWE,L 7-44,2,2,Sun,2.1,3.1,3.1,2.6,0,0,0,0,0,0,0,0,1,21,0,0,,,,
78,74,Chris Walsh,33.277,9/15/2002,NFL,MIN,,BUF,L 39-45,2,2,Sun,2.1,4.1,4.1,3.1,0,0,0,0,0,0,0,0,2,21,0,0,,,,
79,75,Michael Westbrook,30.07,9/15/2002,NFL,CIN,@,CLE,L 7-20,2,2,Sun,2.1,4.1,4.1,3.1,0,0,0,0,0,0,0,0,2,21,0,0,,,,
80,76,Tim Dwight,27.064,9/15/2002,NFL,SDG,,HOU,W 24-3,2,2,Sun,2,2,2,2,0,0,0,0,0,1,20,0,0,0,0,0,,,,
81,77,Rod Smith,32.123,9/15/2002,NFL,DEN,@,SFO,W 24-14,2,2,Sun,1.9,4.9,4.9,3.4,0,0,0,0,0,3,-3,0,3,22,0,0,,,,
82,78,Joe Jurevicius,27.266,9/15/2002,NFL,TAM,@,BAL,W 25-0,2,2,Sun,1.8,3.8,3.8,2.8,0,0,0,0,0,0,0,0,2,18,0,0,,,,
83,79,Travis Taylor,23.169,9/15/2002,NFL,BAL,,TAM,L 0-25,2,2,Sun,1.8,3.8,3.8,2.8,0,0,0,0,0,0,0,0,2,18,0,0,,,,
84,80,Reggie Wayne,23.302,9/15/2002,NFL,IND,,MIA,L 13-21,2,2,Sun,1.7,3.7,3.7,2.7,0,0,0,0,0,0,0,0,2,17,0,0,,,,
86,81,Az-Zahir Hakim,25.104,9/15/2002,NFL,DET,@,CAR,L 7-31,2,2,Sun,1.5,2.5,2.5,2,0,0,0,0,0,0,0,0,1,15,0,0,,,,
87,82,Justin McCareins,23.288,9/15/2002,NFL,TEN,@,DAL,L 13-21,2,2,Sun,1.5,2.5,2.5,2,0,0,0,0,0,0,0,0,1,15,0,0,,,,
88,83,JaJuan Dawson,24.314,9/15/2002,NFL,HOU,@,SDG,L 3-24,2,2,Sun,1.4,2.4,2.4,1.9,0,0,0,0,0,0,0,0,1,14,0,0,,,,
89,84,Oronde Gadsden,31.026,9/15/2002,NFL,MIA,@,IND,W 21-13,2,2,Sun,1.4,3.4,3.4,2.4,0,0,0,0,0,0,0,0,2,14,0,0,,,,
90,85,Donald Hayes,27.064,9/15/2002,NFL,NWE,@,NYJ,W 44-7,2,2,Sun,1.4,2.4,2.4,1.9,0,0,0,0,0,0,0,0,1,14,0,0,,,,
91,86,Shawn Jefferson,33.205,9/15/2002,NFL,ATL,,CHI,L 13-14,2,2,Sun,1.4,2.4,2.4,1.9,0,0,0,0,0,0,0,0,1,14,0,0,,,,
92,87,Peter Warrick,25.088,9/15/2002,NFL,CIN,@,CLE,L 7-20,2,2,Sun,1.4,2.4,2.4,1.9,0,0,0,0,0,1,11,0,1,3,0,0,,,,
93,88,Tai Streets,25.148,9/15/2002,NFL,SFO,,DEN,L 14-24,2,2,Sun,1.3,2.3,2.3,1.8,0,0,0,0,0,0,0,0,1,13,0,0,,,,
94,89,Robert Ferguson,22.272,9/15/2002,NFL,GNB,@,NOR,L 20-35,2,2,Sun,1.2,2.2,2.2,1.7,0,0,0,0,0,0,0,0,1,12,0,0,,,,
95,90,Marcus Knight,24.088,9/15/2002,NFL,OAK,@,PIT,W 30-17,2,2,Sun,1.2,2.2,2.2,1.7,0,0,0,0,0,0,0,0,1,12,0,0,,,,
96,91,Ashley Lelie,22.211,9/15/2002,NFL,DEN,@,SFO,W 24-14,2,2,Sun,1.1,2.1,2.1,1.6,0,0,0,0,0,0,0,0,1,11,0,0,,,,
97,92,Plaxico Burress,25.034,9/15/2002,NFL,PIT,,OAK,L 17-30,2,2,Sun,1,2,2,1.5,0,0,0,0,0,0,0,0,1,10,0,0,,,,
10,9,James Thrash,27.141,9/16/2002,NFL,PHI,@,WAS,W 37-7,2,2,Mon,16.7,22.7,25.7,19.7,0,0,0,0,0,0,0,0,6,107,1,0,,,,
48,45,Rod Gardner,24.325,9/16/2002,NFL,WAS,,PHI,L 7-37,2,2,Mon,6.3,10.3,10.3,8.3,0,0,0,0,0,0,0,0,4,63,0,0,,,,
63,60,Todd Pinkston,25.146,9/16/2002,NFL,PHI,@,WAS,W 37-7,2,2,Mon,3.6,6.6,6.6,5.1,0,0,0,0,0,0,0,0,3,36,0,0,,,,
65,61,Antonio Freeman,30.112,9/16/2002,NFL,PHI,@,WAS,W 37-7,2,2,Mon,3.5,6.5,6.5,5,0,0,0,0,0,0,0,0,3,35,0,0,,,,
2,1,Troy Brown,31.082,9/22/2002,NFL,NWE,,KAN,W 41-38,3,3,Sun,23.6,39.6,42.6,31.6,0,0,0,0,0,0,0,0,16,176,1,0,,,,
3,2,Brian Finneran,26.234,9/22/2002,NFL,ATL,,CIN,W 30-3,3,3,Sun,19.7,25.7,25.7,22.7,0,0,0,0,0,0,0,0,6,77,2,0,,,,
4,3,Antonio Freeman,30.118,9/22/2002,NFL,PHI,,DAL,W 44-13,3,3,Sun,17.8,23.8,26.8,20.8,0,0,0,0,0,0,0,0,6,118,1,0,,,,
5,4,James Thrash,27.147,9/22/2002,NFL,PHI,,DAL,W 44-13,3,3,Sun,17.3,23.3,23.3,20.3,0,0,0,0,0,2,33,0,6,80,1,0,,,,
6,5,David Patten,28.034,9/22/2002,NFL,NWE,,KAN,W 41-38,3,3,Sun,16.8,23.8,26.8,20.3,0,0,0,0,0,0,0,0,7,108,1,0,,,,
7,6,Todd Pinkston,25.152,9/22/2002,NFL,PHI,,DAL,W 44-13,3,3,Sun,16.8,21.8,21.8,19.3,0,0,0,0,0,0,0,0,5,48,2,0,,,,
8,7,Eddie Kennison,29.245,9/22/2002,NFL,KAN,@,NWE,L 38-41,3,3,Sun,16.1,20.1,20.1,18.1,0,0,0,0,0,0,0,0,4,41,2,0,,,,
9,8,Marty Booker,26.053,9/22/2002,NFL,CHI,,NOR,L 23-29,3,3,Sun,15.7,23.7,23.7,19.7,0,0,0,0,0,0,0,0,8,97,1,0,,,,
10,9,Eric Moulds,29.067,9/22/2002,NFL,BUF,@,DEN,L 23-28,3,3,Sun,15.6,24.6,24.6,20.1,0,0,0,0,0,0,0,0,9,96,1,0,,,,
11,10,Donald Driver,27.232,9/22/2002,NFL,GNB,@,DET,W 37-31,3,3,Sun,15.4,20.4,20.4,17.9,0,0,0,0,0,0,0,0,5,94,1,0,,,,
12,11,Rod Smith,32.13,9/22/2002,NFL,DEN,,BUF,W 28-23,3,3,Sun,15.4,22.4,22.4,18.9,0,0,0,0,0,0,0,0,7,94,1,0,,,,
13,12,Dennis Northcutt,24.274,9/22/2002,NFL,CLE,@,TEN,W 31-28,3,3,Sun,14.4,17.4,17.4,15.9,0,0,0,0,0,0,0,0,3,24,1,0,,,,
14,13,Steve Smith,23.133,9/22/2002,NFL,CAR,@,MIN,W 21-14,3,3,Sun,14.1,19.1,19.1,16.6,0,0,0,0,0,0,0,0,5,81,1,0,,,,
16,15,Terrell Owens*,28.289,9/22/2002,NFL,SFO,,WAS,W 20-10,3,3,Sun,13.1,15.1,15.1,14.1,0,0,0,0,0,1,38,1,2,33,0,0,,,,
17,16,Jerome Pathon,26.28,9/22/2002,NFL,NOR,@,CHI,W 29-23,3,3,Sun,13.1,18.1,18.1,15.6,0,0,0,0,0,0,0,0,5,71,1,0,,,,
18,17,MarTay Jenkins,27.206,9/22/2002,NFL,ARI,,SDG,L 15-23,3,3,Sun,13,15,15,14,0,0,0,0,0,0,0,0,2,70,1,0,,,,
19,18,Reggie Wayne,23.309,9/22/2002,NFL,IND,@,HOU,W 23-3,3,3,Sun,11.3,14.3,14.3,12.8,0,0,0,0,0,0,0,0,3,53,1,0,,,,
20,19,Marvin Harrison*,30.028,9/22/2002,NFL,IND,@,HOU,W 23-3,3,3,Sun,11,19,22,15,0,0,0,0,0,0,0,0,8,110,0,0,,,,
21,20,Robert Ferguson,22.279,9/22/2002,NFL,GNB,@,DET,W 37-31,3,3,Sun,10.5,12.5,12.5,11.5,0,0,0,0,0,0,0,0,2,45,1,0,,,,
23,21,Donte' Stallworth,21.316,9/22/2002,NFL,NOR,@,CHI,W 29-23,3,3,Sun,10.3,14.3,14.3,12.3,0,0,0,0,0,0,0,0,4,43,1,0,,,,
24,22,Joe Horn,30.249,9/22/2002,NFL,NOR,@,CHI,W 29-23,3,3,Sun,10.2,16.2,16.2,13.2,0,0,0,0,0,0,0,0,6,42,1,0,,,,
25,23,Dez White,23.03,9/22/2002,NFL,CHI,,NOR,L 23-29,3,3,Sun,10.1,13.1,13.1,11.6,0,0,0,0,0,0,0,0,3,41,1,0,,,,
26,24,Amani Toomer,28.014,9/22/2002,NFL,NYG,,SEA,W 9-6,3,3,Sun,10,14,17,12,0,0,0,0,0,0,0,0,4,100,0,0,,,,
27,25,Qadry Ismail,31.318,9/22/2002,NFL,IND,@,HOU,W 23-3,3,3,Sun,9.9,11.9,11.9,10.9,0,0,0,0,0,0,0,0,2,39,1,0,,,,
28,26,Curtis Conway,31.252,9/22/2002,NFL,SDG,@,ARI,W 23-15,3,3,Sun,9.2,16.2,16.2,12.7,0,0,0,0,0,0,0,0,7,92,0,0,,,,
29,27,Kevin Johnson,26.069,9/22/2002,NFL,CLE,@,TEN,W 31-28,3,3,Sun,9,18,18,13.5,0,0,0,0,0,0,0,0,9,90,0,0,,,,
30,28,Peerless Price,25.33,9/22/2002,NFL,BUF,@,DEN,L 23-28,3,3,Sun,8.7,13.7,13.7,11.2,0,0,0,0,0,0,0,0,5,87,0,0,,,,
31,29,Reggie Swinton,27.06,9/22/2002,NFL,DAL,@,PHI,L 13-44,3,3,Sun,7.5,10.5,10.5,9,0,0,0,0,0,0,0,0,3,15,0,0,,,,
32,30,Josh Reed,22.144,9/22/2002,NFL,BUF,@,DEN,L 23-28,3,3,Sun,7.2,9.2,9.2,8.2,0,0,0,0,0,0,0,0,2,12,1,0,,,,
33,31,Joey Galloway,30.306,9/22/2002,NFL,DAL,@,PHI,L 13-44,3,3,Sun,7,14,14,10.5,0,0,0,0,0,0,0,0,7,70,0,0,,,,
34,32,Kevin Dyson,27.091,9/22/2002,NFL,TEN,,CLE,L 28-31,3,3,Sun,6.7,7.7,7.7,7.2,0,0,0,0,0,0,0,0,1,7,1,0,,,,
35,33,David Boston,24.034,9/22/2002,NFL,ARI,,SDG,L 15-23,3,3,Sun,6.4,9.4,9.4,7.9,0,0,0,0,0,1,7,0,3,57,0,0,,,,
36,34,Wayne Chrebet,29.039,9/22/2002,NFL,NYJ,@,MIA,L 3-30,3,3,Sun,6.4,11.4,11.4,8.9,0,0,0,0,0,0,0,0,5,64,0,0,,,,
37,35,Chris Walsh,33.284,9/22/2002,NFL,MIN,,CAR,L 14-21,3,3,Sun,6.4,7.4,7.4,6.9,0,0,0,0,0,0,0,0,1,4,1,0,,,,
38,36,Muhsin Muhammad,29.14,9/22/2002,NFL,CAR,@,MIN,W 21-14,3,3,Sun,6.3,12.3,12.3,9.3,0,0,0,0,0,0,0,0,6,63,0,0,,,,
39,37,Antonio Bryant,21.197,9/22/2002,NFL,DAL,@,PHI,L 13-44,3,3,Sun,5.9,9.9,9.9,7.9,0,0,0,0,0,1,24,0,4,35,0,0,,,,
41,39,Darrell Jackson,23.29,9/22/2002,NFL,SEA,@,NYG,L 6-9,3,3,Sun,5.6,12.6,12.6,9.1,0,0,0,0,0,2,2,0,7,54,0,0,,,,
42,40,Terry Glenn,28.061,9/22/2002,NFL,GNB,@,DET,W 37-31,3,3,Sun,5.5,9.5,9.5,7.5,0,0,0,0,0,0,0,0,4,55,0,0,,,,
44,41,Ike Hilliard,26.17,9/22/2002,NFL,NYG,,SEA,W 9-6,3,3,Sun,5.4,9.4,9.4,7.4,0,0,0,0,0,0,0,0,4,54,0,0,,,,
45,42,D'Wayne Bates,26.292,9/22/2002,NFL,MIN,,CAR,L 14-21,3,3,Sun,5,9,9,7,0,0,0,0,0,0,0,0,4,50,0,0,,,,
46,43,Willie Jackson,31.037,9/22/2002,NFL,ATL,,CIN,W 30-3,3,3,Sun,5,9,9,7,0,0,0,0,0,0,0,0,4,50,0,0,,,,
48,45,Quincy Morgan,24.364,9/22/2002,NFL,CLE,@,TEN,W 31-28,3,3,Sun,4,9,9,6.5,0,0,0,0,0,0,0,0,5,40,0,0,,,,
49,46,Chris Chambers,24.041,9/22/2002,NFL,MIA,,NYJ,W 30-3,3,3,Sun,3.9,7.9,7.9,5.9,0,0,0,0,0,1,6,0,4,33,0,0,,,,
50,47,Bobby Engram,29.258,9/22/2002,NFL,SEA,@,NYG,L 6-9,3,3,Sun,3.9,6.9,6.9,5.4,0,0,0,0,0,0,0,0,3,39,0,0,,,,
51,48,Az-Zahir Hakim,25.111,9/22/2002,NFL,DET,,GNB,L 31-37,3,3,Sun,3.6,8.6,8.6,6.1,0,0,0,0,0,1,-5,0,5,41,0,0,,,,
52,49,T.J. Houshmandzadeh,24.361,9/22/2002,NFL,CIN,@,ATL,L 3-30,3,3,Sun,3.6,6.6,6.6,5.1,0,0,0,0,0,0,0,0,3,36,0,0,,,,
53,50,Ashley Lelie,22.218,9/22/2002,NFL,DEN,,BUF,W 28-23,3,3,Sun,3.6,5.6,5.6,4.6,0,0,0,0,0,0,0,0,2,36,0,0,,,,
54,51,Scottie Montgomery,24.119,9/22/2002,NFL,DEN,,BUF,W 28-23,3,3,Sun,3.6,4.6,4.6,4.1,0,0,0,0,0,1,28,0,1,8,0,0,,,,
55,52,Ed McCaffrey,34.036,9/22/2002,NFL,DEN,,BUF,W 28-23,3,3,Sun,3.5,6.5,6.5,5,0,0,0,0,0,0,0,0,3,35,0,0,,,,
56,53,Deion Branch,23.066,9/22/2002,NFL,NWE,,KAN,W 41-38,3,3,Sun,3.3,9.3,9.3,6.3,0,0,0,0,0,0,0,0,6,33,0,0,,,,
57,54,JaJuan Dawson,24.321,9/22/2002,NFL,HOU,,IND,L 3-23,3,3,Sun,3.2,6.2,6.2,4.7,0,0,0,0,0,0,0,0,3,32,0,0,,,,
58,55,Derrick Mason,28.248,9/22/2002,NFL,TEN,,CLE,L 28-31,3,3,Sun,3.1,6.1,6.1,4.6,0,0,0,0,0,0,0,0,3,31,0,0,,,,
61,58,Tai Streets,25.155,9/22/2002,NFL,SFO,,WAS,W 20-10,3,3,Sun,2.7,5.7,5.7,4.2,0,0,0,0,0,0,0,0,3,27,0,0,,,,
62,59,Oronde Gadsden,31.033,9/22/2002,NFL,MIA,,NYJ,W 30-3,3,3,Sun,2.3,3.3,3.3,2.8,0,0,0,0,0,0,0,0,1,23,0,0,,,,
63,60,Darnay Scott,30.077,9/22/2002,NFL,DAL,@,PHI,L 13-44,3,3,Sun,2.3,5.3,5.3,3.8,0,0,0,0,0,0,0,0,3,23,0,0,,,,
65,61,Scotty Anderson,22.302,9/22/2002,NFL,DET,,GNB,L 31-37,3,3,Sun,2.1,4.1,4.1,3.1,0,0,0,0,0,0,0,0,2,21,0,0,,,,
66,62,Chad Johnson,24.256,9/22/2002,NFL,CIN,@,ATL,L 3-30,3,3,Sun,2,3,3,2.5,0,0,0,0,0,0,0,0,1,20,0,0,,,,
67,63,J.J. Stokes,29.351,9/22/2002,NFL,SFO,,WAS,W 20-10,3,3,Sun,2,6,6,4,0,0,0,0,0,0,0,0,4,20,0,0,,,,
68,64,Javon Walker,23.343,9/22/2002,NFL,GNB,@,DET,W 37-31,3,3,Sun,2,3,3,2.5,0,0,0,0,0,0,0,0,1,20,0,0,,,,
69,65,Isaac Byrd,27.31,9/22/2002,NFL,CAR,@,MIN,W 21-14,3,3,Sun,1.9,2.9,2.9,2.4,0,0,0,0,0,0,0,0,1,19,0,0,,,,
70,66,Tim Dwight,27.071,9/22/2002,NFL,SDG,@,ARI,W 23-15,3,3,Sun,1.9,2.9,2.9,2.4,0,0,0,0,0,2,3,0,1,16,0,0,,,,
71,67,Ron Dugans,25.148,9/22/2002,NFL,CIN,@,ATL,L 3-30,3,3,Sun,1.8,5.8,5.8,3.8,0,0,0,0,0,0,0,0,4,18,0,0,,,,
72,68,Dedric Ward,27.358,9/22/2002,NFL,MIA,,NYJ,W 30-3,3,3,Sun,1.7,3.7,3.7,2.7,0,0,0,0,0,0,0,0,2,17,0,0,,,,
73,69,Rod Gardner,24.331,9/22/2002,NFL,WAS,@,SFO,L 10-20,3,3,Sun,1.6,2.6,2.6,2.1,0,0,0,0,0,0,0,0,1,16,0,0,,,,
74,70,Randy Moss*,25.221,9/22/2002,NFL,MIN,,CAR,L 14-21,3,3,Sun,1.6,5.6,5.6,3.6,0,0,0,0,0,0,0,0,4,16,0,0,,,,
75,71,Derrius Thompson,25.079,9/22/2002,NFL,WAS,@,SFO,L 10-20,3,3,Sun,1.6,3.6,3.6,2.6,0,0,0,0,0,1,-5,0,2,21,0,0,,,,
76,72,Avion Black,25.151,9/22/2002,NFL,HOU,,IND,L 3-23,3,3,Sun,1.4,2.4,2.4,1.9,0,0,0,0,0,0,0,0,1,14,0,0,,,,
77,73,Laveranues Coles,24.267,9/22/2002,NFL,NYJ,@,MIA,L 3-30,3,3,Sun,1.4,3.4,3.4,2.4,0,0,0,0,0,0,0,0,2,14,0,0,,,,
78,74,Derrick Alexander,30.32,9/22/2002,NFL,MIN,,CAR,L 14-21,3,3,Sun,1.2,2.2,2.2,1.7,0,0,0,0,0,0,0,0,1,12,0,0,,,,
79,75,Jacquez Green,26.25,9/22/2002,NFL,WAS,@,SFO,L 10-20,3,3,Sun,1.2,3.2,3.2,2.2,0,0,0,0,0,1,1,0,2,11,0,0,,,,
80,76,James McKnight,30.097,9/22/2002,NFL,MIA,,NYJ,W 30-3,3,3,Sun,1.2,1.2,1.2,1.2,0,0,0,0,0,2,12,0,0,0,0,0,,,,
83,79,Frank Sanders,29.217,9/22/2002,NFL,ARI,,SDG,L 15-23,3,3,Sun,1.1,3.1,3.1,2.1,0,0,0,0,0,0,0,0,2,11,0,0,,,,
84,80,Karsten Bailey,25.149,9/22/2002,NFL,GNB,@,DET,W 37-31,3,3,Sun,1,2,2,1.5,0,0,0,0,0,0,0,0,1,10,0,0,,,,
86,81,Donald Hayes,27.071,9/22/2002,NFL,NWE,,KAN,W 41-38,3,3,Sun,1,3,3,2,0,0,0,0,0,0,0,0,2,10,0,0,,,,
15,14,Torry Holt,26.11,9/23/2002,NFL,STL,@,TAM,L 14-26,3,3,Mon,13.9,25.9,28.9,19.9,0,0,0,0,0,0,0,0,12,139,0,0,,,,
40,38,Keyshawn Johnson,30.063,9/23/2002,NFL,TAM,,STL,W 26-14,3,3,Mon,5.9,9.9,9.9,7.9,0,0,0,0,0,0,0,0,4,59,0,0,,,,
47,44,Isaac Bruce,29.317,9/23/2002,NFL,STL,@,TAM,L 14-26,3,3,Mon,4.3,8.3,8.3,6.3,0,0,0,0,0,0,0,0,4,43,0,0,,,,
59,56,Ricky Proehl,34.2,9/23/2002,NFL,STL,@,TAM,L 14-26,3,3,Mon,3.1,7.1,7.1,5.1,0,0,0,0,0,0,0,0,4,31,0,0,,,,
60,57,Keenan McCardell,32.26,9/23/2002,NFL,TAM,,STL,W 26-14,3,3,Mon,2.8,5.8,5.8,4.3,0,0,0,0,0,0,0,0,3,28,0,0,,,,
81,77,Terrence Wilkins,27.056,9/23/2002,NFL,STL,@,TAM,L 14-26,3,3,Mon,1.2,2.2,2.2,1.7,0,0,0,0,0,1,2,0,1,10,0,0,,,,
82,78,Yo Murphy,29.135,9/23/2002,NFL,STL,@,TAM,L 14-26,3,3,Mon,1.1,3.1,3.1,2.1,0,0,0,0,0,0,0,0,2,11,0,0,,,,
2,1,Donald Driver,27.239,9/29/2002,NFL,GNB,,CAR,W 17-14,4,4,Sun,23.2,28.2,28.2,25.7,0,0,0,0,0,1,15,0,5,97,2,0,,,,
3,2,Corey Bradford,26.295,9/29/2002,NFL,HOU,@,PHI,L 17-35,4,4,Sun,21.7,28.7,28.7,25.2,0,0,0,0,0,0,0,0,7,97,2,0,,,,
4,3,Jerry Rice*,39.351,9/29/2002,NFL,OAK,,TEN,W 52-25,3,4,Sun,21.1,28.1,31.1,24.6,0,0,0,0,0,1,7,0,7,144,1,0,,,,
5,4,Eric Moulds,29.074,9/29/2002,NFL,BUF,,CHI,W 33-27,4,4,Sun,18.4,26.4,29.4,22.4,0,0,0,0,0,0,0,0,8,124,1,0,,,,
6,5,Keenan McCardell,32.266,9/29/2002,NFL,TAM,@,CIN,W 35-7,4,4,Sun,16.8,20.8,23.8,18.8,0,0,0,0,0,0,0,0,4,108,1,0,,,,
7,6,Tim Brown*,36.069,9/29/2002,NFL,OAK,,TEN,W 52-25,3,4,Sun,14.8,20.8,20.8,17.8,0,0,0,0,0,1,-2,0,6,90,1,0,,,,
8,7,Plaxico Burress,25.048,9/29/2002,NFL,PIT,,CLE,W 16-13,3,4,Sun,14.4,21.4,21.4,17.9,0,0,0,0,0,0,0,0,7,84,1,0,,,,
9,8,Bill Schroeder,31.263,9/29/2002,NFL,DET,,NOR,W 26-21,4,4,Sun,13.8,20.8,20.8,17.3,0,0,0,0,0,0,0,0,7,78,1,0,,,,
10,9,Drew Bennett,24.034,9/29/2002,NFL,TEN,@,OAK,L 25-52,4,4,Sun,13.5,19.5,19.5,16.5,0,0,0,0,0,0,0,0,6,75,1,0,,,,
11,10,Curtis Conway,31.259,9/29/2002,NFL,SDG,,NWE,W 21-14,4,4,Sun,13.4,16.4,16.4,14.9,0,0,0,0,0,1,5,0,3,69,1,0,,,,
12,11,Deion Branch,23.073,9/29/2002,NFL,NWE,@,SDG,L 14-21,4,4,Sun,13.2,26.2,29.2,19.7,0,0,0,0,0,1,4,0,13,128,0,0,,,,
13,12,Isaac Bruce,29.323,9/29/2002,NFL,STL,,DAL,L 10-13,4,4,Sun,12.5,15.5,15.5,14,0,0,0,0,0,1,13,0,3,52,1,0,,,,
14,13,James Thrash,27.154,9/29/2002,NFL,PHI,,HOU,W 35-17,4,4,Sun,12.4,14.4,14.4,13.4,0,0,0,0,0,1,19,0,2,45,1,0,,,,
15,14,Justin McCareins,23.302,9/29/2002,NFL,TEN,@,OAK,L 25-52,4,4,Sun,11.7,13.7,13.7,12.7,0,0,0,0,0,0,0,0,2,57,1,0,,,,
16,15,Steve Smith,23.14,9/29/2002,NFL,CAR,@,GNB,L 14-17,4,4,Sun,11.6,16.6,19.6,14.1,0,0,0,0,0,0,0,0,5,116,0,0,,,,
17,16,Jerome Pathon,26.287,9/29/2002,NFL,NOR,@,DET,L 21-26,4,4,Sun,11.5,17.5,17.5,14.5,0,0,0,0,0,0,0,0,6,55,1,0,,,,
18,17,Torry Holt,26.116,9/29/2002,NFL,STL,,DAL,L 10-13,4,4,Sun,10.6,19.6,22.6,15.1,0,0,0,0,0,0,0,0,9,106,0,0,,,,
19,18,Hines Ward,26.205,9/29/2002,NFL,PIT,,CLE,W 16-13,3,4,Sun,10.4,19.4,22.4,14.9,0,0,0,0,0,0,0,0,9,104,0,0,,,,
20,19,Chris Chambers,24.048,9/29/2002,NFL,MIA,@,KAN,L 30-48,4,4,Sun,10.2,16.2,19.2,13.2,0,0,0,0,0,0,0,0,6,102,0,0,,,,
21,20,Derrick Mason,28.255,9/29/2002,NFL,TEN,@,OAK,L 25-52,4,4,Sun,9.9,15.9,15.9,12.9,0,0,0,0,0,0,0,0,6,99,0,0,,,,
23,21,Az-Zahir Hakim,25.118,9/29/2002,NFL,DET,,NOR,W 26-21,4,4,Sun,9.8,12.8,12.8,11.3,0,0,0,0,0,0,0,0,3,98,0,0,,,,
24,22,Laveranues Coles,24.274,9/29/2002,NFL,NYJ,@,JAX,L 3-28,4,4,Sun,9.6,17.6,17.6,13.6,0,0,0,0,0,1,-1,0,8,97,0,0,,,,
25,23,David Patten,28.041,9/29/2002,NFL,NWE,@,SDG,L 14-21,4,4,Sun,9.5,16.5,16.5,13,0,0,0,0,0,0,0,0,7,95,0,0,,,,
26,24,Jerry Porter,24.077,9/29/2002,NFL,OAK,,TEN,W 52-25,3,4,Sun,9.5,11.5,11.5,10.5,0,0,0,0,0,0,0,0,2,35,1,0,,,,
28,26,Joe Horn,30.256,9/29/2002,NFL,NOR,@,DET,L 21-26,4,4,Sun,8.7,14.7,14.7,11.7,0,0,0,0,0,0,0,0,6,87,0,0,,,,
29,27,Darnay Scott,30.084,9/29/2002,NFL,DAL,@,STL,W 13-10,4,4,Sun,8.3,10.3,10.3,9.3,0,0,0,0,0,0,0,0,2,23,1,0,,,,
30,28,David Terrell,23.2,9/29/2002,NFL,CHI,@,BUF,L 27-33,4,4,Sun,8.3,11.3,11.3,9.8,0,0,0,0,0,0,0,0,3,23,1,0,,,,
31,29,Marty Booker,26.06,9/29/2002,NFL,CHI,@,BUF,L 27-33,4,4,Sun,8.2,12.2,12.2,10.2,0,0,0,0,0,0,0,0,4,82,0,0,,,,
32,30,Peerless Price,25.337,9/29/2002,NFL,BUF,,CHI,W 33-27,4,4,Sun,7.5,10.5,10.5,9,0,0,0,0,0,0,0,0,3,15,1,0,,,,
33,31,Todd Pinkston,25.159,9/29/2002,NFL,PHI,,HOU,W 35-17,4,4,Sun,7,13,13,10,0,0,0,0,0,0,0,0,6,70,0,0,,,,
34,32,Oronde Gadsden,31.04,9/29/2002,NFL,MIA,@,KAN,L 30-48,4,4,Sun,6.9,10.9,10.9,8.9,0,0,0,0,0,0,0,0,4,69,0,0,,,,
35,33,Randy Moss*,25.228,9/29/2002,NFL,MIN,@,SEA,L 23-48,4,4,Sun,6.1,12.1,12.1,9.1,0,0,0,0,0,1,11,0,6,50,0,0,,,,
37,35,Antwaan Randle El,23.043,9/29/2002,NFL,PIT,,CLE,W 16-13,3,4,Sun,5.9,10.9,10.9,8.4,0,1,0,0,0,2,8,0,5,51,0,0,,,,
